pr_number,commit_sha,commit_message,author,commit_date
330529,ae559cda4eb6f461d46075478fd04ab226078c5d,"Preserve complete agent rename titles

Keep concise 1-4 word naming as tool guidance, but remove the schema
and server-side 40-character truncation so agent-supplied session and
chat titles are stored and displayed completely.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T15:28:45Z
330529,5606628a2621457bc6fc241874424668231b0833,"Enable active-agent naming outside stable

Default the experimental setting off for Stable and on for Insiders and
development builds. Explicit user settings and experiment assignments
continue to override the default.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T15:48:41Z
330529,11de79aa0292fd0fad0d671019895235206d5886,"Strengthen server tool enablement coverage

Make tool-group enablement explicit and required for every group. Add
host-level dynamic advertisement and disabled-execution coverage plus
end-to-end session/chat rename tests for live propagation, persistence,
provenance, complete titles, and replacement of prior user titles.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T19:51:19Z
330529,7a86041eea74fc4adb38aff0e78892fffa290362,"Merge origin/main into agents/agent-host-session-chat-renaming

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T19:59:08Z
330529,b7aaedc53156acd0d4795c2a24cf384e554f82d6,"Keep rename behavior aligned with session tools

Use each materialized session's advertised tool snapshot for reminders
and execution, await rename persistence before reporting success, bound
oversized fallback tokens, and synchronously suppress automatic naming
after local session or chat renames. Add regressions for each case.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T20:13:32Z
330529,b2307f537958ab7cf19f4d22e46393582678fb04,"Harden persisted and transient session naming

Persist rename title/source pairs transactionally before publishing
state, deliver rename guidance through provider-native transient context,
enforce a Unicode-aware 200-character limit without changing casing,
and clear title-controller state on deletion and eviction. Serialize
explicit SQLite transactions and add cross-provider/lifecycle tests.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T22:04:27Z
330529,c73b4147ebf1ce4bc0002f38664a45c08500feb7,Merge branch 'main' into agents/agent-host-session-chat-renaming,sandy081,2026-08-12T23:06:12Z
330529,f4bbb2ac7f52ebe73e05475fb8995579c538146f,"Update Claude hook invariant test

Allow the transient UserPromptSubmit host-context hook while continuing
to assert that file checkpointing remains SDK-native and no file-edit
tracking hooks are registered.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T23:19:32Z
330529,c022559c68e8846c60fc37c67732ad52e6d8de2a,Merge remote-tracking branch 'origin/agents/agent-host-session-chat-renaming' into agents/agent-host-session-chat-renaming,sandy081,2026-08-12T23:19:51Z
330527,2b37bf70f2b56bac48efad4cb572b91dd4f06989,"Handle missing extension gallery files

Fixes #330526

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-12T19:36:39Z
330522,1949e484598b305c8634c7b254bc458fb2b2502a,"Isolate subagent edit placeholders in per-edit merge domains

runSubagentTool kept an `inEdit` flag across progress callbacks, so the opening
fence carried no identity and the closing fence only arrived with a later
subagent Markdown event. Parent Markdown could merge into that unkeyed edit
block and render inside the subagent edit placeholder.

Each `codeblockUri` now synchronously emits an opening fence, the scoped URI and
a closing fence, with both fences keyed to a fresh
`vscode-subagent-edit:/<subagent>/<uuid>` base URI per edit.

Fixes #303648",xiay-lcw,2026-08-12T18:18:15Z
330522,2bfbbbabd3862b98fe11e84647d6eaa41bb15410,"Mirror the model's edit undo stop in the subagent edit rendering test

`ChatModel.acceptResponseProgress` inserts an undo stop before every edit
`codeblockUri`. The test fake omitted it, so the regression drove the response
merge and annotation pipeline only along the path without that stop. Insert the
stop so the test uses the same response ordering as production.",xiay-lcw,2026-08-12T19:30:29Z
330517,047639d31a5549e2bb2782c166330d5e65d5a6dc,disable failing test,roblourens,2026-08-12T18:45:43Z
330516,0d18aacb8cd33716c28969345222626568479fd9,pet: skill,justschen,2026-08-12T18:41:46Z
330516,5582f93694134fa164dadfc64cdd22cd19de139b,Merge branch 'main' into justin/wyrdeer,justschen,2026-08-12T21:45:54Z
330516,6ae387fee94fdd03d2b4e2316e27a1f5993e5274,update falling widget,justschen,2026-08-13T01:46:09Z
330515,eb5322bbe5a893916e5280429ba7ab08bae8c651,address some subagent and background agent isues,justschen,2026-08-12T18:36:08Z
330515,2614e72f3f6d3eca0553e0f6f30e1fecfc5b0d26,address comments,justschen,2026-08-12T20:09:59Z
330515,0e07cd157f3d5a909b9e9ed01465106591bb264c,Merge branch 'main' into justin/calyrex,justschen,2026-08-12T21:45:57Z
330514,6b9a0e9976d5ab94fec97a89ee8dd770951bbdb4,"agentHost: archive a session without restoring it

Archiving an unloaded session dispatched `session/isArchivedChanged`
through the generic session-action path, which restored the session
first. Restore fails when the session's working directory no longer
exists, so the action was rejected before the flag was persisted — while
the Agents window had already hidden the row. The session came back on
the next list or reload. Stale sessions with deleted worktrees are
exactly the ones users archive most, so this hit the common case.

Archive and read state describe a session's catalog entry rather than
its conversation, so they need no loaded session: they are persisted
from the emitted envelope and carry no reducer state. Skip the restore
for them, and route them to root-channel subscribers so other windows
see the change instead of waiting for a full re-list — an unloaded
session has no session-channel subscribers, and the summary notifier
cannot emit a delta without a loaded summary and announced baseline.

(Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-08-12T18:35:54Z
330514,cfe54734ef29b4698e76e53011f4c51519cb5eba,"Merge remote-tracking branch 'origin/main' into roblou/agents/archive-session-issue-investigation

# Conflicts:
#	src/vs/platform/agentHost/test/node/agentService.test.ts",roblourens,2026-08-12T18:39:44Z
330514,e77a258326867285313aa0b15e36bd8d323dc34c,Merge remote-tracking branch 'origin/main' into roblou/agents/archive-session-issue-investigation,roblourens,2026-08-12T18:56:49Z
330514,83a7a833736063cae63f1149fa9238160aab8bf9,"agentHost: notify catalog changes for unloaded sessions

Resolve an unloaded session's status through the same provider metadata and
persisted read/archive overlay used by listSessions. This lets archive and read
flags skip conversation restore while still producing a complete
root/sessionSummaryChanged notification.

Restore normal exact-channel action routing; root catalog subscribers now learn
about the change through the protocol notification designed for that purpose.
No catalog cache or additional retained state is introduced.

(Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-08-15T20:00:42Z
330514,2e16bc0c97f347e8713b927ea591c12b8bf71d10,"Merge remote-tracking branch 'origin/main' into roblou/agents/archive-session-issue-investigation

# Conflicts:
#	src/vs/platform/agentHost/test/node/agentService.test.ts",roblourens,2026-08-15T20:08:53Z
330513,5deb5e0bedd19470bb08eab531c9cb2b7647cff9,Unify above the chat input notifications,lramos15,2026-08-12T18:35:23Z
330513,b197d01b5d99145d8a83e2df14483d174ae1ccdd,Merge remote-tracking branch 'origin/main' into lramos15/broad-guineafowl,lramos15,2026-08-12T18:48:14Z
330513,986684124d27af33f3a09f50f76304fd9bd809fa,"Build notice actions on ActionBar

Addresses PR review feedback: the notice actions were a hand-rolled
div with button semantics, its own click/tap/keydown listeners and its
own hover and focus styling. They are now Action items pushed onto an
ActionBar, so keyboard handling, touch, focus management and theming
come from the shared action infrastructure rather than being
re-implemented here.

The producer's class is passed through the action's cssClass so it
lands on the button itself - what is clicked, focused and styled -
rather than on the housing around it.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: 3c35355f-4d36-46e5-8d7a-cb0bc7207449",lramos15,2026-08-12T19:11:45Z
330513,c909ed7eb38b92cd5b8b873d185bad621f21f105,Merge branch 'main' into lramos15/broad-guineafowl,lramos15,2026-08-12T19:20:56Z
330513,b5cdce2aa8de591db70fde683f464b3ed062f5e9,Merge branch 'main' into lramos15/broad-guineafowl,lramos15,2026-08-12T20:12:57Z
330513,5fde5d69bbc804c5edc17b938d52fcf081d95214,Merge branch 'main' into lramos15/broad-guineafowl,lramos15,2026-08-12T21:35:56Z
330510,504098acea04a5f76ccbc550834f59ea20e91d12,Investigation#1,dileepyavan,2026-08-11T20:57:04Z
330510,c5158e9a7ca54aefe2eadb1dbcf61e55153de90a,merging from main,dileepyavan,2026-08-12T18:24:53Z
330510,1adedd0cf07cf2b80c6b151b233cbb4832b2571a,Merge branch 'main' into DileepY/responseAPI_tool_call_error,dileepyavan,2026-08-12T19:50:14Z
330510,8e4fb4dc581f0ae2fd02b7cfb4c896dcbddeab2b,Merge branch 'main' into DileepY/responseAPI_tool_call_error,dileepyavan,2026-08-12T22:46:16Z
330509,f8b5335ab8a4ce8f6c70655a092aa67b6b63e0a0,Agent Host changes for agents/fix-dropdown-subheader-accessibility,hawkticehurst,2026-08-12T18:29:06Z
330509,f9b91f7e873a68e71b1b88f463435c5055a689fd,Merge remote-tracking branch 'origin/main' into agents/fix-dropdown-subheader-accessibility,hawkticehurst,2026-08-12T18:46:24Z
330508,c09a250103d0194c4b02adb71d1c332afe2361c4,"Avoid unhandled IPC cleanup rejections

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-12T18:13:02Z
330508,305e7a54e6514beb134c801f65db1e9cd4ebe4e7,Merge branch 'main' into dev/dmitriv/avoid-ipc-cleanup-rejection,dmitrivMS,2026-08-12T18:24:56Z
330508,482fb972866da6412347e51201c7f2e9ede69370,Merge branch 'main' into dev/dmitriv/avoid-ipc-cleanup-rejection,dmitrivMS,2026-08-12T18:57:07Z
330508,8dcdcfe2af19f9ddee6d924ab66e1b953c3e7011,Merge branch 'main' into dev/dmitriv/avoid-ipc-cleanup-rejection,dmitrivMS,2026-08-12T19:35:47Z
330508,2e6c1b89d59609340a1f7303e6cb3188deec0d2c,Merge branch 'main' into dev/dmitriv/avoid-ipc-cleanup-rejection,dmitrivMS,2026-08-12T19:50:06Z
330503,3cbbed688bb71f4b993597272460201a90c69aa3,Better sanitization of markdown in chat,kycutler,2026-08-12T17:59:12Z
330503,f2d03802b4d6d56b62342eeef74512e742b9cbda,feedback,kycutler,2026-08-12T18:12:41Z
330503,94d9627c8a36463adbecdce210cd6db925e48a85,Merge branch 'main' into kycutler/mdsanitize,kycutler,2026-08-12T18:48:02Z
330503,fb2e3ec0bcb5e1b51ba12c93e58b1171de534bc4,Merge branch 'main' into kycutler/mdsanitize,kycutler,2026-08-12T19:40:47Z
330503,25fb562ca1451a7810b915ecdcb821a962d17232,Merge branch 'main' into kycutler/mdsanitize,kycutler,2026-08-12T22:23:49Z
330503,5d7afba95594bdfcd7e12b1e871616a0840c945e,Merge branch 'main' into kycutler/mdsanitize,dmitrivMS,2026-08-13T06:26:27Z
330503,cba7304de1fcc7b3a5b7d91ebb419ef300d249ed,Merge branch 'main' into kycutler/mdsanitize,kycutler,2026-08-13T14:07:45Z
330501,df40ff3d06e6e382fd56e94b2518cc1cf4c24bef,"agentHost: fix stale sandbox expectation in peer chat test

#330146 changed `buildSandboxConfigForSdk` to stop emitting `allowBypass`
and `userPolicy` for a plain enabled sandbox, and updated its test
expectations to compare against the helper instead of a hardcoded literal. One
assertion was missed, so it still expected the old shape and failed on every
platform, blocking unrelated PRs.

Compare against the helper, matching the other sandbox assertions in this file.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",connor4312,2026-08-12T17:55:25Z
330500,e9c7c3ad64aa88189b3a493f5a14037491e1da61,agentHost: fix peer chat sandbox test expectation,dileepyavan,2026-08-12T17:52:43Z
330500,351ac038cbc6807d541b5bb82a9de9a9770f5db6,Merge branch 'main' into DileepY/fix-peer-chat-sandbox-test,dileepyavan,2026-08-12T18:28:45Z
330500,2ac33d99a31c0ecbd73e9952edce82e1a033ea98,Merge branch 'main' into DileepY/fix-peer-chat-sandbox-test,dileepyavan,2026-08-12T18:42:27Z
330499,29efa0b6ba07acb0cdd2078242a1dac4951ec7c7,"Make plugin update commands available in Agents window

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",amunger,2026-08-12T17:50:01Z
330499,716f8aff52cdedd4ff441ee484f27696bc0fc9f7,Merge branch 'main' into fix/agent-plugin-update-command-agents-window,amunger,2026-08-12T18:38:06Z
330499,4601d5e08674c577024439b68d65935012f38a73,Merge branch 'main' into fix/agent-plugin-update-command-agents-window,amunger,2026-08-12T19:47:58Z
330499,2058c0e3eb715d283b94da89ecc53f6d8285ae28,Merge branch 'main' into fix/agent-plugin-update-command-agents-window,amunger,2026-08-12T21:33:52Z
330498,d2a70a467bcd186da9bfa9c4a866fec9793de2e8,Agent Host changes for agents/update-agents-window-toggle-buttons,hawkticehurst,2026-08-12T17:46:24Z
330498,5b34e777963ef619fdf7ea4c39c0531e6c9c18ea,"Fix peer chat sandbox test setup

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hawkticehurst,2026-08-12T18:43:26Z
330498,f2eed2c8e4f032b73bff6731665c1c990ef49f25,"Align peer chat sandbox expectation

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hawkticehurst,2026-08-12T18:53:54Z
330495,a6c323422c86bc5fb87d59050fa8cfbdbd03ea1e,"chat: hide deprecated provider Migrate link in the Agents window

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vritant24,2026-08-12T17:41:40Z
330495,7ca488f271dd949db952a3d6c5afef90fdae60f0,Merge branch 'main' into agents/investigate-repro-issue-330419,vritant24,2026-08-12T18:06:54Z
330495,2c67cf6e29b2cc87ff3f82fd6495859a8416c499,Merge branch 'main' into agents/investigate-repro-issue-330419,vritant24,2026-08-12T19:35:09Z
330495,04676633213659f98b42f8174dff03a73b26826b,Merge branch 'main' into agents/investigate-repro-issue-330419,vritant24,2026-08-12T19:49:27Z
330495,25aa4b3e4406de99d2abc295a2b5dbf3b0035a25,Merge branch 'main' into agents/investigate-repro-issue-330419,vritant24,2026-08-12T20:41:31Z
330494,9afc30d4b3197d40bba55e3d6bf6c3383661bd23,"fix: keep markdown preview copy button visible while scrolling code blocks

Before this commit, the copy button scrolled away with the top of the code
block. On a block taller than the preview there was no way to copy from the
middle or the end of it without scrolling back up to where the block starts.

After this commit, the button stays in view while any part of the block is on
screen and leaves once the block is scrolled past. It also stays in the corner
when a block is scrolled sideways, and no longer lets code show through it.",AP1493,2026-08-12T17:29:57Z
330493,185ea1ee17444456e993646a4099063337aba458,"sessions: Add regression test for restoring custom views

Refs #328744

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 733216ba-007f-41c3-94bb-1e77f2cd1c03",benvillalobos,2026-08-12T17:30:43Z
330493,087a854fbfd40366bbf77f9c3c2d13f42e5ce81a,Agent Host changes for agents/triage-automations-issues-vscode,benvillalobos,2026-08-12T17:37:16Z
330493,ecdf2e921e0672bd4a7b343d5e1b3559eb86fe38,"automations: Gate custom view restoration

Prevent a persisted Automations view from restoring when the feature is disabled, while preserving unrelated custom-view restoration intent.

Refs #328744

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 733216ba-007f-41c3-94bb-1e77f2cd1c03",benvillalobos,2026-08-12T17:59:55Z
330493,423ded5ed24ecc3a7566bf0bf24018fdec3967ee,signing commit,benvillalobos,2026-08-12T19:01:03Z
330493,b8b8b532f3802a65e9e468a05aa08b6b93eb94f4,Merge branch 'main' into agents/triage-automations-issues-vscode,benvillalobos,2026-08-12T19:01:48Z
330492,5e71d51ffba6bd43e921d021b441d0f5a86098c4,"agentHost: require context for chat operations

Make the host-supplied operation context mandatory for non-send chat operations so missing context is caught by TypeScript instead of failing at runtime. Keep the compatibility-heavy sendMessage signature unchanged for separate cleanup.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T17:35:25Z
330492,40eafce2c21228ecd559ab36a70cee6101c5955b,Merge remote-tracking branch 'origin/main' into agents/required-chat-context,sandy081,2026-08-12T17:35:33Z
330492,a0861da78a56eedf426d973023a0292011e1370a,Merge remote-tracking branch 'origin/main' into agents/required-chat-context,sandy081,2026-08-12T18:01:43Z
330492,6d9bc13896629ba58342d54ae89b7ca66974e89b,"agentHost: refresh Copilot chat before truncation

Resolve the addressed chat again after entering its operation queue so truncation cannot retain a runtime replaced by an earlier queued operation. Also align the sandbox assertion with the current SDK payload.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T18:02:01Z
330492,0c4cd5b1af836ea4abbc5af4de82c12b15976dcf,"agentHost: refresh queued Copilot sends

Resolve the live chat target after entering the per-chat queue so a queued send cannot retain a runtime replaced by an earlier operation.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T19:16:11Z
330492,d31457e206266e4f8825705b2628957780f0e96f,"Merge remote-tracking branch 'origin/main' into agents/required-chat-context

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-12T19:17:30Z
330492,91a30f68d7f118f3a3f5eba655d2e9cc8a7c00d5,"Merge remote-tracking branch 'origin/main' into agents/required-chat-context

# Conflicts:
#	src/vs/platform/agentHost/node/copilot/copilotAgent.ts
#	src/vs/platform/agentHost/test/node/copilotAgent.test.ts",sandy081,2026-08-14T10:49:16Z
330486,8c80db71bc72a30329b30b84d27e070cf892841b,"fix: raise mocha timeout for AgentSdkDownloader tests (build fix for vscode-engineering#3401)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",github-actions[bot],2026-08-11T23:23:45Z
330484,ef45817895bc5b0b95ba1299a29bdda0bff3d7e5,"Add Agent Host startup telemetry

Track connection, authentication, and initial session-list startup phases, including retries, terminal failures, and timeouts. (Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-08-12T17:06:45Z
330484,c56928d58a6efb3f9d8589e1703e4ed7f1bd79bd,"Attribute post-connection startup failures to the session-list stage

A terminal connection close after AHP connected was reported as a protocolConnection failure, matching neither the timeout path nor reality. (Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-08-12T17:26:57Z
330484,323e62ed3d17acb27659e5abd3d21d07b83c3a68,Merge branch 'main' into roblou/agents/perf-evaluation-agent-host-vscode,roblourens,2026-08-12T18:02:40Z
330484,6a9fb60e722d125717a046c44436dd3690c11e2d,Merge branch 'main' into roblou/agents/perf-evaluation-agent-host-vscode,roblourens,2026-08-12T18:37:02Z
330484,586a13cb0d1eac92e803fd98262cd8436cd5cc62,Merge branch 'main' into roblou/agents/perf-evaluation-agent-host-vscode,roblourens,2026-08-12T19:02:28Z
330484,73034136cad6d15e7639f5b7b6447b3cde4fcd79,"Merge origin/main into Agent Host startup telemetry

Bring the draft PR up to date with current main for relevance review and validation. (Written by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

# Conflicts:
#	src/vs/platform/agentHost/electron-browser/localAgentHostService.ts
#	src/vs/platform/agentHost/test/electron-browser/localAgentHostService.test.ts",roblourens,2026-08-15T17:51:30Z
330482,15391a11d43695eca7ee0e7aa50b04cadc9d21f4,"Improve visual clarity of multi-file diffs in the Agents window

Refine the Changes (multi-file diff) editor in the Agents window so files
read as a clean, flush list with clear per-file emphasis:

- Files render as flush list items (no outer card inset, radius, or gap);
  an inset theme separator aligned with the Changes-picker divider marks
  the resting boundary between files.
- Hover / press / focus emphasis is conveyed by the separators alone -
  nothing is drawn on the header face. The separators above and below an
  emphasized file extend to full bleed; the top stroke is lifted one pixel
  to cover the previous file's inset divider so the boundary reads as a
  single line. The first file's top divider (owned by the Changes picker)
  also goes full bleed when that file is emphasized.
- The active file follows the caret across embedded diff editors and also
  updates when a header is focused or clicked; the selection background
  only reads while focus is inside the multi-diff editor.
- Compact, factory-scoped header height (32) and per-file diff-stats.

The shared MultiDiffEditor gains optional factory hooks
(diffEditorItemHeaderHeight, diffEditorItemHorizontalInsets,
diffEditorItemContentBottomPadding) that default to the previous hardcoded
values, so generic (git) multi-diff consumers are unchanged.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",romalpani,2026-08-05T23:32:15Z
330480,7940bc23892d6ed125da217cf5681d33ea0db970,"tunnels: host the agent host with the code-tunnel CLI

Replaces the TypeScript dev-tunnels SDK hosting path with the `code-tunnel` binary, and gives the
shared process a single owner for the tunnel process. The editor no longer creates, adopts, or
reconciles dev tunnels itself: the CLI owns naming, reuse, and lifetime, and the editor supplies
only intent.

- Adds `--agent-host-only` to `code tunnel`, which serves the agent-host port without the control
  port, so remote session sharing does not also grant full remote editor access.
- Adds `--delegate-to-editor`, which pins the selection gateway to the live editor agent host and
  stops it from starting a dedicated agent host. A dedicated host behind an editor-bound tunnel
  outlives the tunnel and cannot be reached. Clients that do not send `delegatedInstanceId`, which
  includes older editors and every background reconnect, get the bound host instead of an error.
- Adds `--user-data-dir` to `code tunnel`. The gateway read the platform default registry, so it
  could not see the editor agent host in portable, custom, or development installations.
- Adds a machine-readable status stream, enabled with `VSCODE_CLI_MACHINE_STATUS`, and removes the
  matching of human-readable output. The editor matched a string the CLI no longer prints, so
  Remote Tunnel Access never became connected.
- Makes registry liveness require a reachable endpoint, not only a running process ID. Operating
  systems reuse process IDs, so a dead entry could look alive and be selected in preference to the
  live one.
- Adds `TunnelProcessCoordinator`, which owns the single tunnel process, the tunnel name, and the
  CLI login. Both services previously started their own process with the same name, which made the
  CLI fall back to a random name, and both logged in to the same credential store.
- Stops the editor from connecting to the tunnel that it hosts.
- Raises the Windows stack size for development builds only. The default 1MB main thread stack
  overflows before `code tunnel` finishes starting.

Fixes https://github.com/microsoft/vscode/issues/319297
Fixes https://github.com/microsoft/vscode/issues/329985

(Commit message generated by Copilot)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",connor4312,2026-08-12T16:51:02Z
330480,4ddc855156592f9cbe39901e37160e230d83b6b7,Merge remote-tracking branch 'origin/main' into connor4312/tunnel-host-cli-refactor,connor4312,2026-08-12T16:51:32Z
330480,a32f18bfa0d9658c093176c54e20397be970d0b8,"cli: fix clippy lints and a registry read race on Windows

CI runs `cargo clippy -- -D warnings` without `--all-targets`, so lib-only
warnings fail the build. Fix the four it reported:

- use `?` instead of a match in `get_tunnel_web_url`
- drop a redundant rebinding of `delegate_to_editor`
- group `serve()`'s agent-host parameters into `AgentHostServeOptions`
- box both `GatewayTargetWs` variants (boxing only the larger one just
  inverts the imbalance)

Separately, `read_registry` failed intermittently on Windows with
`PermissionDenied`. A file removed by a concurrent prune stays listed in the
directory until its last handle closes, and opening it in that window fails
with `PermissionDenied` rather than the `NotFound` the code already
handled. The error propagated out of `read_entry_file` and aborted the whole
read, so one unreadable entry hid every other endpoint. Per-entry read and
directory-enumeration failures are now logged and skipped instead.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",connor4312,2026-08-12T17:12:55Z
330480,16d964ae0772282fcc9c3733c27e4d9c90ceb726,Merge remote-tracking branch 'origin/main' into connor4312/tunnel-host-cli-refactor,connor4312,2026-08-12T17:56:01Z
330480,d435eb704868a6e796f3d9abaf179b41fa2acd93,Merge branch 'connor4312/fix-sandbox-peer-chat-test' into connor4312/tunnel-host-cli-refactor,connor4312,2026-08-12T17:56:07Z
330480,a96aa8cc783ffc718b28e251ff087700958c4966,"tunnels: address review feedback on CLI-hosted tunnels

Four fixes from PR review:

- Agent host sharing hard-rejected every non-GitHub request, but
  `remote.tunnels.access.enableMicrosoftAuth` still exposes Microsoft
  accounts and the renderer prefers them when enabled. Carry `authProvider`
  through to `tunnel user login` instead of hard-coding GitHub.

- The pending service uninstall lived in one queued generation, so a
  concurrent sharing update could preempt the reconcile that owed it and
  leave the tunnel service installed. Persist it on the coordinator until an
  uninstall succeeds.

- `getTunnelName()` is also called while access is inactive, to compare the
  name this machine would use against a previously used one. Returning the
  running tunnel's name yielded undefined and permanently skipped the
  remote-extension recommendation. Expose the coordinator's intended name.

- Machine-status events were written straight to the emitting process's
  stdout, so when the editor attached to an existing tunnel the singleton
  server's token errors never reached it and token expiry was never
  surfaced. Events are now always generated, relayed to attached clients
  over a new singleton notification, and printed only where a process-global
  stdout toggle is set.

Also converts a runtime protocol-version assertion added by this branch into
a const assertion, which `clippy --all-targets` rejects as an assertion on
a constant.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",connor4312,2026-08-12T20:41:22Z
330480,7a0ebc2d8d5768674b88ca6694460259c33c7b3d,Merge branch 'main' into connor4312/tunnel-host-cli-refactor,connor4312,2026-08-12T20:49:08Z
330478,2ac8718d3bcff697bc673e321f9a851cd307be8e,"sessions: hide secondary changes actions

Keep secondary action support available while allowing the Changes action bar to render only its primary action.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-08-12T10:40:40Z
330476,8b5ca30792ff69b5ea3c502973b735f75fa8f6b4,"agentHost: restore Codex Desktop session continuity

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-12T12:07:05Z
330476,02395b7229fe50e4029708f36304cf8458b0fc8c,"agentHost: link delegated Codex sessions

Restore delegated prompts with source provenance and render durable links for created and messaged target sessions.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-12T15:58:20Z
330476,097d8e0b03adc6eb3761f507b04cd771352fc469,"Merge origin/main into agents/fix-codex-harness-chat-uuid-bug

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-12T16:52:34Z
330476,f0687dd7619fe315b0a404c01d85002158d0493f,Merge remote-tracking branch 'origin/main' into agents/fix-codex-harness-chat-uuid-bug,Giuspepe,2026-08-12T17:32:53Z
330476,97155b42eb69bddb364f151714ac17dd68ddb18e,"agentHost: update peer sandbox expectation

Use the shared SDK sandbox builder so the peer-chat test follows the current sandbox contract.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-12T17:37:45Z
330476,3b02d663fedfff35a986ea4f781532f322e9811c,Merge branch 'main' into agents/fix-codex-harness-chat-uuid-bug,Giuspepe,2026-08-12T17:45:11Z
330476,0d2b8487f7edb3e86afcd42cac37fb885210e7c2,"Merge remote-tracking branch 'origin/main' into agents/fix-codex-harness-chat-uuid-bug

# Conflicts:
#	src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionHandler.ts",Giuspepe,2026-08-13T07:33:44Z
330476,ed0014409d1ad22a91c18dcd8d0749906b0641ed,"agentHost: harden Codex session restoration

Restore canonical Desktop threads without requiring prior enumeration, preserve folder isolation alongside legacy settings, and bound cold session reads.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-13T08:16:06Z
330476,fc1137baca35e0ca590571128341dd9ce183d76e,"agentHost: isolate Codex customization tests

Run Codex provider integration tests with temporary home and user-data directories so synthetic mock rollouts cannot enter a developer session history.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-13T08:36:32Z
330476,242d49ba2bf87e4f499d561afd6336fa8083a019,"agentHost: update Codex restore test seam

Model the canonical-thread probe before fallback to persisted backing, and keep the SDK downloader fake aligned with its required contract.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-13T08:54:19Z
330476,6c8fb20f077f9b37f35eaf3ee57d102f06b5b242,"agentHost: pin Codex test home across platforms

Provide an explicit, pre-created Codex home to provider integration servers so Windows and POSIX tests share the same isolated rollout location.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Giuspepe,2026-08-13T09:37:55Z
330472,d3eefb03c73983398fd2cafb62e04c8654924359,"agentHost: preserve legacy setting source in managed bridge

Only translate a disabled global auto-approve setting into an SDK bypass restriction when the value comes from enterprise policy. User and application preferences retain their existing session-level behavior.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",joshspicer,2026-08-12T15:04:39Z
